customer_id,age,age_group,region,segment,channel,campaign_group,offer_type,prior_purchases,contacted,opened,clicked,converted,revenue
28973,40,31-40,Central,Dormant,Email,B,Bundle,0,1,1,0,0,0.0
28974,29,21-30,South,High-Value,Email,B,Cashback,0,1,0,0,0,0.0
28975,40,31-40,North,New,Email,B,Loyalty-Points,3,1,0,0,0,0.0
28976,60,51-60,East,Active,Email,A,Cashback,2,1,1,0,0,0.0
28977,61,61-69,North,Active,Email,A,Cashback,5,1,1,0,0,0.0
28978,36,31-40,South,High-Value,Email,B,Cashback,2,1,1,0,0,0.0
28979,59,51-60,West,Dormant,Web,B,Discount,2,1,0,0,0,0.0
28980,25,21-30,South,Dormant,Web,A,Cashback,3,1,1,1,0,0.0
28981,69,61-69,Central,Dormant,Email,B,Bundle,0,1,0,0,0,0.0
28982,58,51-60,South,High-Value,Email,A,Loyalty-Points,2,1,0,0,0,0.0
28983,23,21-30,North,High-Value,Web,B,Cashback,1,1,0,0,0,0.0
28984,55,51-60,East,New,Email,B,Cashback,1,1,0,0,0,0.0
28985,45,41-50,North,High-Value,SMS,A,Discount,2,1,1,1,0,0.0
28986,64,61-69,West,Active,Email,B,Discount,2,1,0,0,0,0.0
28987,32,31-40,East,New,Web,B,Discount,6,1,1,0,0,0.0
28988,64,61-69,North,Active,Web,B,Bundle,2,1,0,0,0,0.0
28989,63,61-69,South,Active,Web,B,Cashback,0,1,0,0,0,0.0
28990,34,31-40,Central,Active,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
28991,42,41-50,Central,Active,Push,A,Discount,6,1,0,0,0,0.0
28992,52,51-60,West,Active,Email,B,Bundle,5,1,1,0,0,0.0
28993,32,31-40,Central,Active,Email,A,Loyalty-Points,3,1,1,0,0,0.0
28994,69,61-69,North,New,Email,B,Cashback,2,1,0,0,0,0.0
28995,30,21-30,West,Dormant,SMS,B,Loyalty-Points,1,1,0,0,0,0.0
28996,32,31-40,North,Active,Email,B,Discount,1,1,1,0,0,0.0
28997,45,41-50,East,Dormant,Web,B,Discount,4,1,1,1,0,0.0
28998,44,41-50,North,Active,Web,B,Cashback,0,1,0,0,0,0.0
28999,23,21-30,South,High-Value,SMS,A,Discount,4,1,0,0,0,0.0
29000,65,61-69,North,Dormant,Email,A,Cashback,4,1,0,0,0,0.0
29001,32,31-40,South,Active,Push,B,Cashback,5,1,0,0,0,0.0
29002,26,21-30,West,New,SMS,A,Loyalty-Points,0,1,1,0,0,0.0
29003,46,41-50,West,Active,SMS,B,Loyalty-Points,2,1,0,0,0,0.0
29004,66,61-69,Central,Active,Push,A,Discount,2,1,1,1,0,0.0
29005,21,21-30,Central,Active,Email,A,Cashback,3,1,1,1,1,3335.0
29006,44,41-50,North,Dormant,Push,A,Loyalty-Points,2,1,1,0,0,0.0
29007,65,61-69,Central,High-Value,Email,A,Discount,4,1,0,0,0,0.0
29008,64,61-69,South,Active,Email,A,Bundle,1,1,0,0,0,0.0
29009,29,21-30,Central,New,Email,A,Cashback,2,1,1,0,0,0.0
29010,51,51-60,Central,Dormant,Web,A,Cashback,2,1,0,0,0,0.0
29011,61,61-69,Central,New,Push,A,Cashback,2,1,1,0,0,0.0
29012,53,51-60,East,Active,Email,A,Bundle,5,1,1,0,0,0.0
29013,53,51-60,West,Active,Email,B,Cashback,3,1,0,0,0,0.0
29014,58,51-60,East,Active,Email,A,Discount,1,1,0,0,0,0.0
29015,43,41-50,North,Active,SMS,B,Bundle,1,1,1,1,0,0.0
29016,24,21-30,East,Dormant,Push,B,Cashback,1,1,1,0,0,0.0
29017,52,51-60,South,Dormant,SMS,A,Cashback,0,1,0,0,0,0.0
29018,51,51-60,North,Active,Push,A,Bundle,2,1,0,0,0,0.0
29019,62,61-69,North,Dormant,Email,A,Loyalty-Points,4,1,0,0,0,0.0
29020,66,61-69,South,Active,Push,A,Cashback,2,1,0,0,0,0.0
29021,37,31-40,West,Active,Push,A,Loyalty-Points,3,1,1,0,0,0.0
29022,67,61-69,Central,Active,Push,B,Cashback,3,1,1,0,0,0.0
29023,21,21-30,Central,Active,Email,B,Loyalty-Points,2,1,1,0,0,0.0
29024,68,61-69,West,Dormant,Email,A,Loyalty-Points,3,1,0,0,0,0.0
29025,27,21-30,Central,Active,SMS,A,Discount,4,1,1,1,0,0.0
29026,52,51-60,South,Dormant,Push,B,Loyalty-Points,3,1,1,0,0,0.0
29027,54,51-60,Central,High-Value,Email,B,Cashback,1,1,1,0,0,0.0
29028,52,51-60,Central,High-Value,Email,B,Bundle,7,1,0,0,0,0.0
29029,69,61-69,North,High-Value,Email,B,Discount,3,1,1,0,0,0.0
29030,48,41-50,South,Dormant,Email,B,Loyalty-Points,1,1,0,0,0,0.0
29031,27,21-30,South,High-Value,Web,B,Cashback,3,1,0,0,0,0.0
29032,50,41-50,North,Active,Email,A,Bundle,2,1,0,0,0,0.0
29033,35,31-40,North,New,Email,B,Bundle,5,1,1,1,0,0.0
29034,50,41-50,Central,Dormant,Email,A,Bundle,1,1,0,0,0,0.0
29035,39,31-40,North,New,Email,B,Cashback,0,1,0,0,0,0.0
29036,23,21-30,West,Active,Email,B,Bundle,4,1,1,0,0,0.0
29037,52,51-60,Central,High-Value,Email,B,Loyalty-Points,0,1,0,0,0,0.0
29038,25,21-30,West,Dormant,Email,A,Bundle,0,1,1,0,0,0.0
29039,37,31-40,East,Active,Email,B,Cashback,3,1,0,0,0,0.0
29040,51,51-60,North,New,Email,B,Bundle,3,1,1,0,0,0.0
29041,64,61-69,East,Active,Push,B,Discount,0,1,1,0,0,0.0
29042,36,31-40,South,Dormant,Email,A,Discount,2,1,0,0,0,0.0
29043,35,31-40,Central,Dormant,Email,B,Cashback,4,1,0,0,0,0.0
29044,35,31-40,Central,Dormant,SMS,B,Loyalty-Points,1,1,0,0,0,0.0
29045,49,41-50,South,New,Web,A,Bundle,1,1,1,0,0,0.0
29046,30,21-30,North,Dormant,Email,B,Loyalty-Points,1,1,1,0,0,0.0
29047,46,41-50,Central,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
29048,60,51-60,Central,Active,Email,A,Loyalty-Points,2,1,0,0,0,0.0
29049,24,21-30,Central,High-Value,Email,B,Loyalty-Points,1,1,0,0,0,0.0
29050,68,61-69,West,Active,SMS,B,Cashback,1,1,1,1,0,0.0
29051,47,41-50,East,New,Push,A,Discount,2,1,0,0,0,0.0
29052,51,51-60,South,New,Push,A,Loyalty-Points,1,1,0,0,0,0.0
29053,51,51-60,North,Active,Email,B,Discount,2,1,1,0,0,0.0
29054,67,61-69,Central,Active,SMS,A,Bundle,2,1,1,0,0,0.0
29055,53,51-60,Central,High-Value,Email,A,Bundle,2,1,0,0,0,0.0
29056,64,61-69,Central,Active,SMS,A,Discount,1,1,0,0,0,0.0
29057,35,31-40,East,Active,Push,B,Cashback,2,1,0,0,0,0.0
29058,31,31-40,Central,Dormant,Email,B,Cashback,0,1,1,1,0,0.0
29059,52,51-60,North,Dormant,SMS,B,Bundle,2,1,1,1,0,0.0
29060,28,21-30,East,High-Value,Email,A,Cashback,4,1,0,0,0,0.0
29061,26,21-30,North,Active,Push,B,Cashback,0,1,1,0,0,0.0
29062,31,31-40,East,High-Value,Email,B,Loyalty-Points,2,1,0,0,0,0.0
29063,34,31-40,North,Active,Email,B,Cashback,1,1,0,0,0,0.0
29064,25,21-30,South,New,Web,B,Bundle,2,1,1,1,0,0.0
29065,56,51-60,East,Active,Email,B,Loyalty-Points,1,1,0,0,0,0.0
29066,49,41-50,North,Active,SMS,A,Loyalty-Points,4,1,1,0,0,0.0
29067,30,21-30,North,Dormant,Email,B,Loyalty-Points,2,1,0,0,0,0.0
29068,34,31-40,Central,New,Web,B,Bundle,1,1,1,0,0,0.0
29069,66,61-69,South,Active,Push,A,Cashback,1,1,0,0,0,0.0
29070,65,61-69,Central,New,Email,B,Loyalty-Points,1,1,1,0,0,0.0
29071,27,21-30,South,Active,Push,B,Loyalty-Points,4,1,1,0,0,0.0
29072,51,51-60,North,New,Email,A,Discount,5,1,1,0,0,0.0
29073,36,31-40,North,High-Value,Email,A,Cashback,9,1,0,0,0,0.0
29074,38,31-40,West,High-Value,Push,A,Loyalty-Points,3,1,0,0,0,0.0
29075,50,41-50,North,Dormant,Email,A,Discount,3,1,0,0,0,0.0
29076,69,61-69,Central,New,Email,A,Discount,0,1,1,0,0,0.0
29077,49,41-50,South,High-Value,Email,B,Loyalty-Points,4,1,0,0,0,0.0
29078,67,61-69,West,New,SMS,A,Discount,6,1,1,0,0,0.0
29079,61,61-69,East,New,Push,A,Loyalty-Points,3,1,0,0,0,0.0
29080,59,51-60,North,New,Email,B,Loyalty-Points,2,1,0,0,0,0.0
29081,59,51-60,West,New,Email,A,Discount,1,1,0,0,0,0.0
29082,59,51-60,North,New,Web,A,Discount,1,1,1,0,0,0.0
29083,33,31-40,West,New,SMS,B,Loyalty-Points,0,1,1,0,0,0.0
29084,68,61-69,East,New,SMS,A,Cashback,1,1,1,0,0,0.0
29085,65,61-69,South,Dormant,SMS,A,Discount,3,1,0,0,0,0.0
29086,50,41-50,Central,High-Value,Email,B,Discount,3,1,0,0,0,0.0
29087,55,51-60,South,High-Value,SMS,B,Cashback,2,1,1,0,0,0.0
29088,64,61-69,South,Dormant,Email,B,Loyalty-Points,2,1,0,0,0,0.0
29089,28,21-30,West,Active,SMS,A,Discount,4,1,1,0,0,0.0
29090,24,21-30,South,Active,SMS,B,Bundle,4,1,1,0,0,0.0
29091,69,61-69,East,High-Value,Push,A,Discount,2,1,1,0,0,0.0
29092,48,41-50,West,Active,Web,B,Loyalty-Points,1,1,1,0,0,0.0
29093,56,51-60,Central,Dormant,Email,A,Loyalty-Points,2,1,1,1,0,0.0
29094,45,41-50,Central,New,Push,A,Loyalty-Points,1,1,1,0,0,0.0
29095,46,41-50,North,New,SMS,A,Bundle,3,1,1,0,0,0.0
29096,22,21-30,Central,Active,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
29097,35,31-40,East,Dormant,Email,A,Bundle,4,1,0,0,0,0.0
29098,25,21-30,Central,High-Value,Push,B,Bundle,3,1,0,0,0,0.0
29099,42,41-50,South,New,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
29100,22,21-30,East,New,Push,A,Bundle,4,1,1,0,0,0.0
29101,60,51-60,Central,Dormant,Web,A,Bundle,4,1,0,0,0,0.0
29102,35,31-40,Central,Active,Email,B,Cashback,1,1,1,0,0,0.0
29103,57,51-60,West,New,SMS,B,Cashback,1,1,1,0,0,0.0
29104,23,21-30,West,Active,Email,B,Loyalty-Points,1,1,0,0,0,0.0
29105,22,21-30,North,Dormant,Push,A,Bundle,3,1,0,0,0,0.0
29106,41,41-50,West,Dormant,Email,B,Loyalty-Points,0,1,1,1,0,0.0
29107,59,51-60,East,Dormant,Push,A,Discount,1,1,0,0,0,0.0
29108,60,51-60,North,New,Web,A,Cashback,2,1,0,0,0,0.0
29109,47,41-50,Central,Active,SMS,A,Loyalty-Points,0,1,1,0,0,0.0
29110,51,51-60,East,Active,Email,A,Cashback,1,1,1,0,0,0.0
29111,54,51-60,West,New,Web,B,Discount,3,1,1,0,0,0.0
29112,54,51-60,North,Active,Email,A,Cashback,1,1,0,0,0,0.0
29113,57,51-60,South,Active,SMS,A,Bundle,0,1,0,0,0,0.0
29114,22,21-30,Central,Active,Email,B,Cashback,1,1,0,0,0,0.0
29115,42,41-50,Central,Active,Push,A,Bundle,7,1,0,0,0,0.0
29116,62,61-69,North,Active,Email,A,Loyalty-Points,2,1,0,0,0,0.0
29117,42,41-50,Central,High-Value,Email,B,Loyalty-Points,3,1,1,0,0,0.0
29118,28,21-30,South,Active,SMS,B,Loyalty-Points,3,1,0,0,0,0.0
29119,53,51-60,South,Active,Email,B,Loyalty-Points,0,1,1,0,0,0.0
29120,35,31-40,Central,New,SMS,A,Bundle,1,1,0,0,0,0.0
29121,46,41-50,East,New,SMS,B,Loyalty-Points,2,1,0,0,0,0.0
29122,46,41-50,West,Dormant,Push,A,Cashback,2,1,0,0,0,0.0
29123,55,51-60,North,Active,SMS,A,Discount,2,1,0,0,0,0.0
29124,66,61-69,West,Active,Push,A,Discount,6,1,0,0,0,0.0
29125,54,51-60,South,New,Email,A,Bundle,2,1,0,0,0,0.0
29126,69,61-69,West,High-Value,Email,A,Cashback,3,1,1,0,0,0.0
29127,21,21-30,West,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
29128,59,51-60,North,New,SMS,B,Loyalty-Points,3,1,1,0,0,0.0
29129,41,41-50,Central,Dormant,Email,B,Cashback,3,1,1,0,0,0.0
29130,56,51-60,South,High-Value,Push,A,Cashback,1,1,1,1,0,0.0
29131,25,21-30,South,Dormant,SMS,A,Bundle,2,1,0,0,0,0.0
29132,46,41-50,West,Active,Email,A,Cashback,0,1,0,0,0,0.0
29133,22,21-30,Central,Dormant,Email,B,Cashback,1,1,1,0,0,0.0
29134,53,51-60,Central,Active,SMS,B,Loyalty-Points,1,1,1,1,1,2237.0
29135,31,31-40,East,Active,Email,A,Bundle,1,1,1,1,0,0.0
29136,28,21-30,South,New,SMS,A,Cashback,1,1,1,0,0,0.0
29137,24,21-30,Central,New,Web,A,Loyalty-Points,1,1,0,0,0,0.0
29138,34,31-40,South,Active,Email,A,Loyalty-Points,2,1,0,0,0,0.0
29139,68,61-69,West,New,Web,A,Cashback,2,1,1,0,0,0.0
29140,69,61-69,South,Dormant,SMS,A,Cashback,0,1,0,0,0,0.0
29141,24,21-30,South,Active,Email,B,Cashback,4,1,1,0,0,0.0
29142,69,61-69,East,Active,Email,B,Cashback,5,1,0,0,0,0.0
29143,49,41-50,Central,Active,Email,A,Discount,0,1,0,0,0,0.0
29144,36,31-40,South,Dormant,Email,A,Bundle,0,1,1,0,0,0.0
29145,67,61-69,West,Active,Email,A,Cashback,1,1,0,0,0,0.0
29146,32,31-40,North,Dormant,Email,A,Cashback,2,1,0,0,0,0.0
29147,29,21-30,West,New,Email,B,Bundle,1,1,0,0,0,0.0
29148,32,31-40,South,Active,Push,A,Cashback,3,1,0,0,0,0.0
29149,28,21-30,North,Active,Email,B,Bundle,5,1,1,0,0,0.0
29150,44,41-50,East,New,Web,B,Bundle,2,1,0,0,0,0.0
29151,27,21-30,South,New,SMS,A,Bundle,3,1,0,0,0,0.0
29152,31,31-40,West,Active,Web,B,Cashback,4,1,0,0,0,0.0
29153,39,31-40,North,Active,Email,A,Bundle,1,1,1,0,0,0.0
29154,52,51-60,South,Dormant,Email,A,Discount,1,1,0,0,0,0.0
29155,63,61-69,South,Dormant,Push,B,Cashback,0,1,1,0,0,0.0
29156,24,21-30,South,Active,Web,A,Loyalty-Points,2,1,1,0,0,0.0
29157,51,51-60,North,Active,Web,B,Loyalty-Points,0,1,1,0,0,0.0
29158,26,21-30,South,Active,Web,A,Discount,2,1,0,0,0,0.0
29159,69,61-69,North,High-Value,Email,B,Discount,3,1,1,0,0,0.0
29160,34,31-40,West,Active,Email,A,Cashback,2,1,0,0,0,0.0
29161,62,61-69,East,Active,Web,B,Cashback,2,1,0,0,0,0.0
29162,59,51-60,South,Dormant,Web,A,Discount,2,1,0,0,0,0.0
29163,36,31-40,West,Active,Email,A,Loyalty-Points,3,1,1,0,0,0.0
29164,36,31-40,Central,Active,SMS,B,Bundle,3,1,1,1,0,0.0
29165,36,31-40,East,High-Value,SMS,A,Discount,2,1,1,0,0,0.0
29166,44,41-50,South,Active,Push,B,Loyalty-Points,4,1,1,0,0,0.0
29167,42,41-50,East,High-Value,SMS,B,Discount,4,1,0,0,0,0.0
29168,53,51-60,West,Active,Email,B,Discount,1,1,0,0,0,0.0
29169,43,41-50,North,Dormant,Email,B,Loyalty-Points,3,1,1,0,0,0.0
29170,59,51-60,South,Active,SMS,A,Discount,2,1,0,0,0,0.0
29171,43,41-50,East,Active,Push,A,Bundle,2,1,0,0,0,0.0
29172,36,31-40,West,Active,Web,B,Discount,4,1,1,1,0,0.0
29173,37,31-40,East,Active,Email,A,Cashback,3,1,0,0,0,0.0
29174,56,51-60,West,New,Email,B,Bundle,0,1,1,1,0,0.0
29175,27,21-30,Central,Active,Email,B,Discount,3,1,0,0,0,0.0
29176,35,31-40,North,Active,Email,B,Cashback,2,1,0,0,0,0.0
29177,36,31-40,East,Dormant,Email,A,Loyalty-Points,3,1,1,0,0,0.0
29178,52,51-60,South,New,Email,B,Loyalty-Points,2,1,1,0,0,0.0
29179,27,21-30,North,New,Push,B,Discount,3,1,1,0,0,0.0
29180,43,41-50,North,Active,Push,B,Bundle,1,1,1,0,0,0.0
29181,54,51-60,West,Active,SMS,A,Loyalty-Points,4,1,1,0,0,0.0
29182,66,61-69,East,New,Email,A,Bundle,2,1,1,1,0,0.0
29183,42,41-50,South,New,Email,B,Bundle,3,1,0,0,0,0.0
29184,69,61-69,Central,Active,Email,A,Loyalty-Points,3,1,1,1,1,2882.0
29185,50,41-50,South,Active,Email,B,Loyalty-Points,1,1,0,0,0,0.0
29186,58,51-60,East,Active,Web,A,Bundle,2,1,1,1,0,0.0
29187,32,31-40,Central,High-Value,SMS,A,Bundle,2,1,0,0,0,0.0
29188,65,61-69,West,New,SMS,B,Discount,0,1,1,0,0,0.0
29189,33,31-40,West,Dormant,Push,A,Loyalty-Points,4,1,1,0,0,0.0
29190,27,21-30,South,New,Email,B,Cashback,1,1,0,0,0,0.0
29191,24,21-30,Central,New,Web,A,Discount,0,1,1,0,0,0.0
29192,53,51-60,East,Active,Web,A,Discount,1,1,1,1,0,0.0
29193,51,51-60,South,Dormant,SMS,A,Cashback,1,1,0,0,0,0.0
29194,30,21-30,West,Active,Email,B,Cashback,2,1,0,0,0,0.0
29195,64,61-69,East,Active,Web,B,Bundle,2,1,0,0,0,0.0
29196,34,31-40,North,Active,SMS,A,Bundle,3,1,0,0,0,0.0
29197,50,41-50,North,Active,Web,A,Cashback,4,1,1,0,0,0.0
29198,46,41-50,North,Active,SMS,A,Cashback,5,1,0,0,0,0.0
29199,50,41-50,North,Dormant,Email,A,Loyalty-Points,1,1,1,0,0,0.0
29200,57,51-60,South,New,Email,A,Loyalty-Points,0,1,0,0,0,0.0
29201,66,61-69,South,Dormant,Email,B,Discount,1,1,0,0,0,0.0
29202,56,51-60,South,High-Value,Email,A,Cashback,7,1,1,0,0,0.0
29203,65,61-69,Central,Active,Push,A,Loyalty-Points,2,1,1,0,0,0.0
29204,63,61-69,Central,Dormant,Email,A,Bundle,1,1,0,0,0,0.0
29205,38,31-40,Central,Active,SMS,A,Discount,3,1,1,1,1,2527.0
29206,48,41-50,North,New,Push,A,Loyalty-Points,3,1,0,0,0,0.0
29207,30,21-30,East,Active,Email,A,Bundle,0,1,1,1,0,0.0
29208,66,61-69,North,Dormant,Email,B,Bundle,2,1,1,1,1,1622.0
29209,68,61-69,West,Active,Push,B,Cashback,1,1,1,1,0,0.0
29210,64,61-69,North,New,Push,A,Bundle,0,1,1,0,0,0.0
29211,57,51-60,South,High-Value,SMS,B,Discount,1,1,0,0,0,0.0
29212,62,61-69,South,Active,Email,A,Discount,1,1,0,0,0,0.0
29213,59,51-60,East,New,Email,B,Loyalty-Points,4,1,1,0,0,0.0
29214,32,31-40,South,New,Email,A,Bundle,2,1,0,0,0,0.0
29215,33,31-40,East,High-Value,Email,A,Cashback,4,1,0,0,0,0.0
29216,47,41-50,North,Active,Web,B,Bundle,1,1,1,0,0,0.0
29217,41,41-50,East,Dormant,Email,A,Bundle,1,1,0,0,0,0.0
29218,57,51-60,North,Dormant,Email,B,Discount,5,1,0,0,0,0.0
29219,57,51-60,North,New,SMS,B,Discount,0,1,0,0,0,0.0
29220,68,61-69,North,Dormant,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
29221,59,51-60,South,Active,Email,B,Discount,4,1,0,0,0,0.0
29222,21,21-30,West,Active,Email,B,Discount,3,1,1,1,0,0.0
29223,37,31-40,South,Active,SMS,B,Cashback,0,1,0,0,0,0.0
29224,37,31-40,East,New,Push,A,Loyalty-Points,1,1,0,0,0,0.0
29225,52,51-60,West,New,Email,A,Discount,0,1,1,0,0,0.0
29226,37,31-40,West,New,SMS,B,Bundle,1,1,0,0,0,0.0
29227,68,61-69,East,New,Email,B,Cashback,1,1,0,0,0,0.0
29228,35,31-40,North,Active,Email,B,Cashback,1,1,0,0,0,0.0
29229,42,41-50,West,New,Email,B,Cashback,2,1,0,0,0,0.0
29230,61,61-69,South,Active,Push,A,Discount,3,1,1,0,0,0.0
29231,38,31-40,East,Active,Email,B,Loyalty-Points,3,1,0,0,0,0.0
29232,23,21-30,Central,Active,Push,A,Loyalty-Points,1,1,0,0,0,0.0
29233,37,31-40,North,Dormant,Web,B,Discount,2,1,1,0,0,0.0
29234,38,31-40,North,Active,Email,A,Cashback,0,1,0,0,0,0.0
29235,50,41-50,South,Dormant,SMS,A,Discount,1,1,1,0,0,0.0
29236,55,51-60,East,Active,Email,A,Discount,3,1,0,0,0,0.0
29237,47,41-50,East,Dormant,Email,A,Loyalty-Points,1,1,1,1,0,0.0
29238,40,31-40,South,High-Value,Email,B,Cashback,2,1,0,0,0,0.0
29239,45,41-50,Central,Active,SMS,B,Bundle,1,1,0,0,0,0.0
29240,28,21-30,North,Active,Push,B,Bundle,4,1,1,0,0,0.0
29241,29,21-30,East,New,Web,B,Cashback,4,1,0,0,0,0.0
29242,50,41-50,East,Active,Email,B,Cashback,3,1,0,0,0,0.0
29243,63,61-69,West,Active,Web,A,Bundle,3,1,0,0,0,0.0
29244,46,41-50,East,Dormant,SMS,A,Discount,2,1,0,0,0,0.0
29245,23,21-30,North,Dormant,Email,A,Cashback,2,1,0,0,0,0.0
29246,69,61-69,South,Active,Email,B,Cashback,2,1,0,0,0,0.0
29247,36,31-40,North,New,Web,A,Loyalty-Points,6,1,0,0,0,0.0
29248,57,51-60,East,New,SMS,B,Loyalty-Points,4,1,0,0,0,0.0
29249,64,61-69,Central,Active,Email,B,Bundle,1,1,0,0,0,0.0
29250,69,61-69,South,High-Value,Email,B,Discount,1,1,0,0,0,0.0
29251,26,21-30,South,Active,Push,B,Discount,3,1,0,0,0,0.0
29252,30,21-30,East,New,Push,B,Discount,1,1,1,0,0,0.0
29253,52,51-60,North,High-Value,Email,B,Discount,1,1,0,0,0,0.0
29254,58,51-60,Central,Dormant,Push,B,Loyalty-Points,2,1,1,0,0,0.0
29255,61,61-69,West,Active,Email,A,Discount,4,1,1,0,0,0.0
29256,48,41-50,West,Active,Email,B,Discount,2,1,0,0,0,0.0
29257,28,21-30,South,New,SMS,B,Loyalty-Points,4,1,0,0,0,0.0
29258,55,51-60,South,High-Value,Push,A,Loyalty-Points,1,1,0,0,0,0.0
29259,53,51-60,East,New,Web,B,Cashback,4,1,0,0,0,0.0
29260,43,41-50,South,Dormant,Push,B,Loyalty-Points,2,1,1,1,0,0.0
29261,52,51-60,North,Active,Email,A,Discount,2,1,0,0,0,0.0
29262,31,31-40,West,Dormant,Email,B,Discount,1,1,1,0,0,0.0
29263,60,51-60,Central,Active,Push,A,Discount,1,1,0,0,0,0.0
29264,23,21-30,South,Active,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
29265,62,61-69,West,Active,Email,A,Loyalty-Points,2,1,0,0,0,0.0
29266,62,61-69,Central,Active,Email,A,Cashback,3,1,1,1,1,2227.0
29267,54,51-60,West,Active,Email,B,Cashback,2,1,0,0,0,0.0
29268,60,51-60,Central,High-Value,Push,B,Loyalty-Points,1,1,0,0,0,0.0
29269,65,61-69,Central,Active,Email,A,Discount,0,1,1,0,0,0.0
29270,28,21-30,South,New,Push,A,Bundle,2,1,1,0,0,0.0
29271,47,41-50,North,Active,SMS,B,Cashback,3,1,1,1,0,0.0
29272,52,51-60,Central,High-Value,Email,A,Loyalty-Points,1,1,1,0,0,0.0
29273,67,61-69,West,New,Email,A,Bundle,6,1,0,0,0,0.0
29274,57,51-60,North,Active,Email,A,Bundle,4,1,1,1,1,2100.0
29275,50,41-50,Central,New,Email,A,Discount,1,1,0,0,0,0.0
29276,48,41-50,North,Active,Push,A,Loyalty-Points,4,1,0,0,0,0.0
29277,28,21-30,South,Active,Email,A,Discount,2,1,0,0,0,0.0
29278,36,31-40,Central,Active,Web,B,Discount,2,1,0,0,0,0.0
29279,42,41-50,South,New,Email,B,Bundle,3,1,0,0,0,0.0
29280,64,61-69,West,Active,SMS,A,Loyalty-Points,2,1,0,0,0,0.0
29281,63,61-69,North,Active,Email,B,Discount,2,1,1,0,0,0.0
29282,52,51-60,East,Active,Email,A,Discount,1,1,1,0,0,0.0
29283,26,21-30,West,Active,Email,A,Bundle,2,1,0,0,0,0.0
29284,56,51-60,Central,Dormant,SMS,A,Cashback,4,1,1,1,0,0.0
29285,43,41-50,East,Dormant,SMS,A,Bundle,1,1,0,0,0,0.0
29286,52,51-60,North,New,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
29287,42,41-50,East,Active,Email,A,Cashback,0,1,0,0,0,0.0
29288,56,51-60,West,New,Email,B,Loyalty-Points,1,1,1,1,0,0.0
29289,31,31-40,East,Active,Email,A,Discount,2,1,0,0,0,0.0
29290,28,21-30,Central,High-Value,Web,A,Discount,3,1,0,0,0,0.0
29291,31,31-40,South,Dormant,SMS,B,Discount,1,1,1,0,0,0.0
29292,66,61-69,Central,Active,Email,B,Cashback,0,1,1,0,0,0.0
29293,24,21-30,West,New,Email,B,Bundle,0,1,0,0,0,0.0
29294,35,31-40,East,New,Push,B,Cashback,0,1,0,0,0,0.0
29295,37,31-40,North,Active,Email,B,Discount,1,1,0,0,0,0.0
29296,61,61-69,South,Active,Email,A,Cashback,0,1,1,0,0,0.0
29297,38,31-40,West,Active,Email,A,Bundle,3,1,0,0,0,0.0
29298,64,61-69,Central,New,Web,B,Cashback,6,1,0,0,0,0.0
29299,69,61-69,East,New,SMS,B,Bundle,2,1,1,0,0,0.0
29300,52,51-60,South,Dormant,SMS,A,Loyalty-Points,3,1,0,0,0,0.0
29301,37,31-40,West,Active,Push,B,Cashback,1,1,0,0,0,0.0
29302,50,41-50,Central,Active,SMS,A,Bundle,1,1,1,1,0,0.0
29303,53,51-60,North,Dormant,Email,B,Bundle,3,1,0,0,0,0.0
29304,26,21-30,South,Active,SMS,A,Cashback,4,1,1,0,0,0.0
29305,61,61-69,West,Dormant,Email,B,Discount,1,1,0,0,0,0.0
29306,42,41-50,North,Dormant,Email,A,Discount,3,1,0,0,0,0.0
29307,62,61-69,Central,Dormant,Email,B,Loyalty-Points,5,1,1,1,0,0.0
29308,50,41-50,South,High-Value,Email,B,Cashback,4,1,1,0,0,0.0
29309,63,61-69,East,New,SMS,A,Loyalty-Points,4,1,1,0,0,0.0
29310,25,21-30,East,New,SMS,A,Cashback,3,1,1,0,0,0.0
29311,23,21-30,South,Dormant,Push,A,Discount,4,1,0,0,0,0.0
29312,26,21-30,North,Dormant,Email,A,Cashback,2,1,0,0,0,0.0
29313,63,61-69,North,Active,Email,A,Discount,3,1,0,0,0,0.0
29314,69,61-69,South,Active,Web,B,Discount,1,1,1,1,0,0.0
29315,69,61-69,South,New,Web,A,Cashback,4,1,1,0,0,0.0
29316,37,31-40,Central,Active,Push,B,Loyalty-Points,1,1,0,0,0,0.0
29317,33,31-40,West,New,Web,B,Discount,1,1,0,0,0,0.0
29318,38,31-40,North,New,Email,A,Discount,2,1,0,0,0,0.0
29319,61,61-69,West,Active,Push,B,Discount,3,1,0,0,0,0.0
29320,33,31-40,West,Active,Email,B,Bundle,2,1,0,0,0,0.0
29321,47,41-50,North,Dormant,Email,A,Cashback,3,1,1,0,0,0.0
29322,52,51-60,East,Active,Email,B,Cashback,3,1,1,0,0,0.0
29323,38,31-40,West,Dormant,Web,A,Cashback,3,1,0,0,0,0.0
